experiment,condition,protocol,genotype,pupilSize,freq,level,mag,phi
1,Awake,Singletone,Alpha9KO,Medium,9000,50,41.5514722788011,41.5514722788011
1,Awake,Singletone,Alpha9KO,Medium,10000,50,29.975530372392,29.975530372392
1,Awake,Singletone,Alpha9KO,Medium,11000,50,14.3822213797789,14.3822213797789
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.25313512610976,1.25313512610976
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.413088909755346,0.413088909755346
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.45790501328038,2.45790501328038
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.26199451642184,3.26199451642184
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.01373446587871,6.01373446587871
1,Awake,Singletone,Alpha9KO,Medium,8000,50,26.1003940696313,26.1003940696313
1,Awake,Singletone,Alpha9KO,Medium,9000,50,36.8358122744002,36.8358122744002
1,Awake,Singletone,Alpha9KO,Medium,10000,50,20.3998208077374,20.3998208077374
1,Awake,Singletone,Alpha9KO,Medium,11000,50,13.173201156296,13.173201156296
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.39616504741032,2.39616504741032
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.80729434191504,2.80729434191504
1,Awake,Singletone,Alpha9KO,Medium,6000,50,5.43031593858188,5.43031593858188
1,Awake,Singletone,Alpha9KO,Medium,7000,50,14.7838753495011,14.7838753495011
1,Awake,Singletone,Alpha9KO,Medium,8000,50,11.5860135948706,11.5860135948706
1,Awake,Singletone,Alpha9KO,Medium,9000,50,22.0867737546192,22.0867737546192
1,Awake,Singletone,Alpha9KO,Medium,10000,50,17.4140393499493,17.4140393499493
1,Awake,Singletone,Alpha9KO,Medium,11000,50,8.80650572457549,8.80650572457549
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.54488956802289,1.54488956802289
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.746909296739705,0.746909296739705
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.96793889437592,1.96793889437592
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.64693845274128,3.64693845274128
1,Awake,Singletone,Alpha9KO,Medium,7000,50,9.68088057624825,9.68088057624825
1,Awake,Singletone,Alpha9KO,Medium,8000,50,13.4632196670271,13.4632196670271
1,Awake,Singletone,Alpha9KO,Medium,9000,50,26.9111327243356,26.9111327243356
1,Awake,Singletone,Alpha9KO,Medium,10000,50,22.4140755388067,22.4140755388067
1,Awake,Singletone,Alpha9KO,Medium,11000,50,11.2859517026042,11.2859517026042
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.14741539274447,2.14741539274447
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.46727366055719,0.46727366055719
1,Awake,Singletone,Alpha9KO,Medium,5000,50,3.0551668287666,3.0551668287666
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.82543452181534,4.82543452181534
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.00723649099158,8.00723649099158
1,Awake,Singletone,Alpha9KO,Medium,8000,50,12.5329255392097,12.5329255392097
1,Awake,Singletone,Alpha9KO,Medium,9000,50,18.1452370744876,18.1452370744876
1,Awake,Singletone,Alpha9KO,Medium,10000,50,18.358519179813,18.358519179813
1,Awake,Singletone,Alpha9KO,Medium,11000,50,9.62142284998334,9.62142284998334
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.99535078647315,1.99535078647315
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.668695636521944,0.668695636521944
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.75240609739151,1.75240609739151
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.80313129963161,2.80313129963161
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.90352871719218,6.90352871719218
1,Awake,Singletone,Alpha9KO,Medium,8000,50,14.0357654895542,14.0357654895542
1,Awake,Singletone,Alpha9KO,Medium,9000,50,24.9499182261321,24.9499182261321
1,Awake,Singletone,Alpha9KO,Medium,10000,50,17.4868787740064,17.4868787740064
1,Awake,Singletone,Alpha9KO,Medium,11000,50,8.458985367318,8.458985367318
1,Awake,Singletone,Alpha9KO,Medium,12000,50,0.75390793599411,0.75390793599411
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.499484435491284,0.499484435491284
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.00150048650394,2.00150048650394
1,Awake,Singletone,Alpha9KO,Medium,6000,50,1.66414497612809,1.66414497612809
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.53407209044338,6.53407209044338
1,Awake,Singletone,Alpha9KO,Medium,8000,50,14.4958697712275,14.4958697712275
1,Awake,Singletone,Alpha9KO,Medium,9000,50,26.5361827168699,26.5361827168699
1,Awake,Singletone,Alpha9KO,Medium,10000,50,21.2025528851654,21.2025528851654
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.0677206708612,10.0677206708612
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.82361195853286,1.82361195853286
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.36584901547353,2.36584901547353
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.72468717963106,3.72468717963106
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.01201297362948,8.01201297362948
1,Awake,Singletone,Alpha9KO,Medium,8000,50,14.9354003056202,14.9354003056202
1,Awake,Singletone,Alpha9KO,Medium,9000,50,26.0475879419253,26.0475879419253
1,Awake,Singletone,Alpha9KO,Medium,10000,50,22.1789340921421,22.1789340921421
1,Awake,Singletone,Alpha9KO,Medium,11000,50,9.75265463240624,9.75265463240624
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.81559385518034,2.81559385518034
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.71577379067438,0.71577379067438
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.78779436456307,1.78779436456307
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.36579063302145,3.36579063302145
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.22320945945188,6.22320945945188
1,Awake,Singletone,Alpha9KO,Medium,8000,50,13.0609967228661,13.0609967228661
1,Awake,Singletone,Alpha9KO,Medium,9000,50,24.9656817806679,24.9656817806679
1,Awake,Singletone,Alpha9KO,Medium,10000,50,13.65523530495,13.65523530495
1,Awake,Singletone,Alpha9KO,Medium,11000,50,7.62066585991153,7.62066585991153
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.76927614928202,1.76927614928202
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,3.48438874004046,3.48438874004046
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.54848011507512,3.54848011507512
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.31030864141687,5.31030864141687
1,Awake,Singletone,Alpha9KO,Medium,8000,50,9.29416828249211,9.29416828249211
1,Awake,Singletone,Alpha9KO,Medium,9000,50,13.78099205974,13.78099205974
1,Awake,Singletone,Alpha9KO,Medium,10000,50,19.2834389358689,19.2834389358689
1,Awake,Singletone,Alpha9KO,Medium,11000,50,8.13431738085435,8.13431738085435
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.60562809197507,1.60562809197507
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.670888144546663,0.670888144546663
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.75485902235504,1.75485902235504
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.46319055829137,4.46319055829137
1,Awake,Singletone,Alpha9KO,Medium,7000,50,10.8260454276112,10.8260454276112
1,Awake,Singletone,Alpha9KO,Medium,8000,50,10.3073427783895,10.3073427783895
1,Awake,Singletone,Alpha9KO,Medium,9000,50,25.3036571288178,25.3036571288178
1,Awake,Singletone,Alpha9KO,Medium,10000,50,25.4094338654428,25.4094338654428
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.3035449451342,10.3035449451342
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.63029373547816,1.63029373547816
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.560624272866032,0.560624272866032
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.86774180624042,2.86774180624042
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.6522468892003,3.6522468892003
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.84753588201242,6.84753588201242
1,Awake,Singletone,Alpha9KO,Medium,8000,50,16.8630745583206,16.8630745583206
1,Awake,Singletone,Alpha9KO,Medium,9000,50,24.8666924762805,24.8666924762805
1,Awake,Singletone,Alpha9KO,Medium,10000,50,19.7934637637148,19.7934637637148
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.3355897461507,10.3355897461507
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.23593222860044,2.23593222860044
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.284601538784847,0.284601538784847
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.50072866497939,1.50072866497939
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.20585507105883,2.20585507105883
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.12099435227823,5.12099435227823
1,Awake,Singletone,Alpha9KO,Medium,8000,50,7.78982067970316,7.78982067970316
1,Awake,Singletone,Alpha9KO,Medium,9000,50,11.9852354568048,11.9852354568048
1,Awake,Singletone,Alpha9KO,Medium,10000,50,21.6198231326888,21.6198231326888
1,Awake,Singletone,Alpha9KO,Medium,11000,50,2.86343540571621,2.86343540571621
1,Awake,Singletone,Alpha9KO,Medium,12000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.75079895632719,1.75079895632719
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.85015711979551,2.85015711979551
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.46599124251045,6.46599124251045
1,Awake,Singletone,Alpha9KO,Medium,8000,50,13.5711202449529,13.5711202449529
1,Awake,Singletone,Alpha9KO,Medium,9000,50,23.9896589364149,23.9896589364149
1,Awake,Singletone,Alpha9KO,Medium,10000,50,25.7072695863194,25.7072695863194
1,Awake,Singletone,Alpha9KO,Medium,11000,50,11.0314754670426,11.0314754670426
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.65152813832212,1.65152813832212
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.493323044755571,0.493323044755571
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.64248297304054,1.64248297304054
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.52478281697606,2.52478281697606
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.00577208159793,8.00577208159793
1,Awake,Singletone,Alpha9KO,Medium,8000,50,23.5808513853874,23.5808513853874
1,Awake,Singletone,Alpha9KO,Medium,9000,50,35.6521525426813,35.6521525426813
1,Awake,Singletone,Alpha9KO,Medium,10000,50,15.2221363886245,15.2221363886245
1,Awake,Singletone,Alpha9KO,Medium,11000,50,17.3436321937269,17.3436321937269
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.58128395427386,2.58128395427386
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.816479707733112,0.816479707733112
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.53266525909864,1.53266525909864
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.20036982147672,2.20036982147672
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.62481870605271,6.62481870605271
1,Awake,Singletone,Alpha9KO,Medium,8000,50,13.5327304953392,13.5327304953392
1,Awake,Singletone,Alpha9KO,Medium,9000,50,31.1597087309381,31.1597087309381
1,Awake,Singletone,Alpha9KO,Medium,10000,50,18.7159703727567,18.7159703727567
1,Awake,Singletone,Alpha9KO,Medium,11000,50,6.82235327340123,6.82235327340123
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.12967035507897,2.12967035507897
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.662103681525125,0.662103681525125
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.19074162077676,2.19074162077676
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.50908227530393,2.50908227530393
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.0704417398533,5.0704417398533
1,Awake,Singletone,Alpha9KO,Medium,8000,50,10.624464891009,10.624464891009
1,Awake,Singletone,Alpha9KO,Medium,9000,50,16.6314430102845,16.6314430102845
1,Awake,Singletone,Alpha9KO,Medium,10000,50,18.2405222344433,18.2405222344433
1,Awake,Singletone,Alpha9KO,Medium,11000,50,9.81166150863237,9.81166150863237
1,Awake,Singletone,Alpha9KO,Medium,12000,50,0.812404610079935,0.812404610079935
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.63861245144357,2.63861245144357
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.48327928027702,3.48327928027702
1,Awake,Singletone,Alpha9KO,Medium,7000,50,9.29822019578776,9.29822019578776
1,Awake,Singletone,Alpha9KO,Medium,8000,50,19.3196053003327,19.3196053003327
1,Awake,Singletone,Alpha9KO,Medium,9000,50,26.8977218531036,26.8977218531036
1,Awake,Singletone,Alpha9KO,Medium,10000,50,26.0194399496092,26.0194399496092
1,Awake,Singletone,Alpha9KO,Medium,11000,50,14.5581156371066,14.5581156371066
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.73712477388355,1.73712477388355
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.418283250778526,0.418283250778526
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.90292916697188,2.90292916697188
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.54133747853013,3.54133747853013
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.84432745860649,8.84432745860649
1,Awake,Singletone,Alpha9KO,Medium,8000,50,16.2468446849833,16.2468446849833
1,Awake,Singletone,Alpha9KO,Medium,9000,50,27.9207550290199,27.9207550290199
1,Awake,Singletone,Alpha9KO,Medium,10000,50,21.9354267652732,21.9354267652732
1,Awake,Singletone,Alpha9KO,Medium,11000,50,6.72211633056905,6.72211633056905
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.21460959471929,2.21460959471929
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.272729524820105,0.272729524820105
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.19350030322773,1.19350030322773
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.59132339373236,3.59132339373236
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.94297828007565,6.94297828007565
1,Awake,Singletone,Alpha9KO,Medium,8000,50,15.563609270698,15.563609270698
1,Awake,Singletone,Alpha9KO,Medium,9000,50,28.8835813007481,28.8835813007481
1,Awake,Singletone,Alpha9KO,Medium,10000,50,13.9649592547606,13.9649592547606
1,Awake,Singletone,Alpha9KO,Medium,11000,50,7.15371086354866,7.15371086354866
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.24775014105526,1.24775014105526
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.551994195508938,0.551994195508938
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.87191617749735,1.87191617749735
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.19793047778614,3.19793047778614
1,Awake,Singletone,Alpha9KO,Medium,7000,50,6.41849573039818,6.41849573039818
1,Awake,Singletone,Alpha9KO,Medium,8000,50,12.7155540016646,12.7155540016646
1,Awake,Singletone,Alpha9KO,Medium,9000,50,23.9099156403642,23.9099156403642
1,Awake,Singletone,Alpha9KO,Medium,10000,50,14.1067466151559,14.1067466151559
1,Awake,Singletone,Alpha9KO,Medium,11000,50,7.89623545527651,7.89623545527651
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.78699380712669,1.78699380712669
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.439253744405193,0.439253744405193
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.10870277222684,2.10870277222684
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.09401089620954,3.09401089620954
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.91197445880684,5.91197445880684
1,Awake,Singletone,Alpha9KO,Medium,8000,50,10.3550903113638,10.3550903113638
1,Awake,Singletone,Alpha9KO,Medium,9000,50,18.9681456857003,18.9681456857003
1,Awake,Singletone,Alpha9KO,Medium,10000,50,14.3155824910383,14.3155824910383
1,Awake,Singletone,Alpha9KO,Medium,11000,50,5.78136959688711,5.78136959688711
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.00614795232863,1.00614795232863
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.415987384630165,0.415987384630165
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.15021571756129,2.15021571756129
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.52501307207805,3.52501307207805
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.80005070995611,5.80005070995611
1,Awake,Singletone,Alpha9KO,Medium,8000,50,10.2533071736362,10.2533071736362
1,Awake,Singletone,Alpha9KO,Medium,9000,50,17.5597619214154,17.5597619214154
1,Awake,Singletone,Alpha9KO,Medium,10000,50,15.8909061145991,15.8909061145991
1,Awake,Singletone,Alpha9KO,Medium,11000,50,7.3704477802369,7.3704477802369
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.21279493339954,1.21279493339954
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.560833146012952,0.560833146012952
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.95738838595545,2.95738838595545
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.2445400287887,2.2445400287887
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.30274736344992,5.30274736344992
1,Awake,Singletone,Alpha9KO,Medium,8000,50,13.0631493136423,13.0631493136423
1,Awake,Singletone,Alpha9KO,Medium,9000,50,18.5464699788424,18.5464699788424
1,Awake,Singletone,Alpha9KO,Medium,10000,50,16.9131120776619,16.9131120776619
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.4584742373469,10.4584742373469
1,Awake,Singletone,Alpha9KO,Medium,12000,50,0.910869747431282,0.910869747431282
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.62561278891807,1.62561278891807
1,Awake,Singletone,Alpha9KO,Medium,6000,50,2.45789832497349,2.45789832497349
1,Awake,Singletone,Alpha9KO,Medium,7000,50,7.1496532486793,7.1496532486793
1,Awake,Singletone,Alpha9KO,Medium,8000,50,16.9827140310402,16.9827140310402
1,Awake,Singletone,Alpha9KO,Medium,9000,50,22.3681864049859,22.3681864049859
1,Awake,Singletone,Alpha9KO,Medium,10000,50,15.626723115368,15.626723115368
1,Awake,Singletone,Alpha9KO,Medium,11000,50,8.30096083315776,8.30096083315776
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.08514784154513,2.08514784154513
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.350768965893335,0.350768965893335
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.38964568493427,2.38964568493427
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.20094367173807,3.20094367173807
1,Awake,Singletone,Alpha9KO,Medium,7000,50,5.91251343716557,5.91251343716557
1,Awake,Singletone,Alpha9KO,Medium,8000,50,10.8432320410822,10.8432320410822
1,Awake,Singletone,Alpha9KO,Medium,9000,50,38.2662791030006,38.2662791030006
1,Awake,Singletone,Alpha9KO,Medium,10000,50,18.0457720212769,18.0457720212769
1,Awake,Singletone,Alpha9KO,Medium,11000,50,13.2143283253236,13.2143283253236
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.56105940842603,2.56105940842603
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.73147860425966,0.73147860425966
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.85853589113927,2.85853589113927
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.77162459458478,4.77162459458478
1,Awake,Singletone,Alpha9KO,Medium,7000,50,3.09737147910558,3.09737147910558
1,Awake,Singletone,Alpha9KO,Medium,8000,50,7.15345485732932,7.15345485732932
1,Awake,Singletone,Alpha9KO,Medium,9000,50,31.556927362312,31.556927362312
1,Awake,Singletone,Alpha9KO,Medium,10000,50,25.0016141953896,25.0016141953896
1,Awake,Singletone,Alpha9KO,Medium,11000,50,11.1451671102977,11.1451671102977
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.16752043676906,2.16752043676906
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.613679858678967,0.613679858678967
1,Awake,Singletone,Alpha9KO,Medium,5000,50,0.702807365142961,0.702807365142961
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.47828109346598,4.47828109346598
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.95211536651964,8.95211536651964
1,Awake,Singletone,Alpha9KO,Medium,8000,50,16.4261579488587,16.4261579488587
1,Awake,Singletone,Alpha9KO,Medium,9000,50,35.9139104703743,35.9139104703743
1,Awake,Singletone,Alpha9KO,Medium,10000,50,26.9425007631554,26.9425007631554
1,Awake,Singletone,Alpha9KO,Medium,11000,50,4.14759382091564,4.14759382091564
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.8960383778356,1.8960383778356
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.542632305561297,0.542632305561297
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.74558231141854,2.74558231141854
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.99040095648257,3.99040095648257
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.90239739225168,8.90239739225168
1,Awake,Singletone,Alpha9KO,Medium,8000,50,17.2773513787125,17.2773513787125
1,Awake,Singletone,Alpha9KO,Medium,9000,50,31.396274450761,31.396274450761
1,Awake,Singletone,Alpha9KO,Medium,10000,50,21.7471931189094,21.7471931189094
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.4642844260468,10.4642844260468
1,Awake,Singletone,Alpha9KO,Medium,12000,50,1.73889425627885,1.73889425627885
1,Awake,Singletone,Alpha9KO,Medium,13000,50,NaN,NaN
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.98796261420051,2.98796261420051
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.5192154404041,4.5192154404041
1,Awake,Singletone,Alpha9KO,Medium,7000,50,11.7969910644121,11.7969910644121
1,Awake,Singletone,Alpha9KO,Medium,8000,50,21.4584019652191,21.4584019652191
1,Awake,Singletone,Alpha9KO,Medium,9000,50,36.5123257045931,36.5123257045931
1,Awake,Singletone,Alpha9KO,Medium,10000,50,28.0013915879391,28.0013915879391
1,Awake,Singletone,Alpha9KO,Medium,11000,50,15.5200041194196,15.5200041194196
1,Awake,Singletone,Alpha9KO,Medium,12000,50,3.37342116642891,3.37342116642891
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.818623768279193,0.818623768279193
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.75761384351112,2.75761384351112
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.60224071871051,3.60224071871051
1,Awake,Singletone,Alpha9KO,Medium,7000,50,8.06877820756471,8.06877820756471
1,Awake,Singletone,Alpha9KO,Medium,8000,50,15.0767804129142,15.0767804129142
1,Awake,Singletone,Alpha9KO,Medium,9000,50,30.6529806726974,30.6529806726974
1,Awake,Singletone,Alpha9KO,Medium,10000,50,19.1371924102771,19.1371924102771
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.1833569961576,10.1833569961576
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.48204434901231,2.48204434901231
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.658853438977524,0.658853438977524
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.90383874118591,2.90383874118591
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.20296129451246,4.20296129451246
1,Awake,Singletone,Alpha9KO,Medium,7000,50,9.15975601749379,9.15975601749379
1,Awake,Singletone,Alpha9KO,Medium,8000,50,17.8802298226821,17.8802298226821
1,Awake,Singletone,Alpha9KO,Medium,9000,50,36.382289969923,36.382289969923
1,Awake,Singletone,Alpha9KO,Medium,10000,50,26.2088642499813,26.2088642499813
1,Awake,Singletone,Alpha9KO,Medium,11000,50,13.1635802365439,13.1635802365439
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.91475471125681,2.91475471125681
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.618761391367922,0.618761391367922
1,Awake,Singletone,Alpha9KO,Medium,5000,50,3.65792387581489,3.65792387581489
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.48595799850207,3.48595799850207
1,Awake,Singletone,Alpha9KO,Medium,7000,50,7.05892291128368,7.05892291128368
1,Awake,Singletone,Alpha9KO,Medium,8000,50,17.7854159926504,17.7854159926504
1,Awake,Singletone,Alpha9KO,Medium,9000,50,25.877125435237,25.877125435237
1,Awake,Singletone,Alpha9KO,Medium,10000,50,20.5305329143455,20.5305329143455
1,Awake,Singletone,Alpha9KO,Medium,11000,50,10.2402841557291,10.2402841557291
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.50713218880115,2.50713218880115
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.533243676073807,0.533243676073807
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.56532453821227,2.56532453821227
1,Awake,Singletone,Alpha9KO,Medium,6000,50,4.03424681783947,4.03424681783947
1,Awake,Singletone,Alpha9KO,Medium,7000,50,7.38356091730495,7.38356091730495
1,Awake,Singletone,Alpha9KO,Medium,8000,50,14.9310727579959,14.9310727579959
1,Awake,Singletone,Alpha9KO,Medium,9000,50,26.2144582248977,26.2144582248977
1,Awake,Singletone,Alpha9KO,Medium,10000,50,23.2173846018399,23.2173846018399
1,Awake,Singletone,Alpha9KO,Medium,11000,50,9.60143800454009,9.60143800454009
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.14116274621806,2.14116274621806
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.638620389523709,0.638620389523709
1,Awake,Singletone,Alpha9KO,Medium,5000,50,1.94074263668153,1.94074263668153
1,Awake,Singletone,Alpha9KO,Medium,6000,50,3.92191905382505,3.92191905382505
1,Awake,Singletone,Alpha9KO,Medium,7000,50,9.22588109044733,9.22588109044733
1,Awake,Singletone,Alpha9KO,Medium,8000,50,18.5005967545068,18.5005967545068
1,Awake,Singletone,Alpha9KO,Medium,9000,50,28.5257830389607,28.5257830389607
1,Awake,Singletone,Alpha9KO,Medium,10000,50,23.3032965434909,23.3032965434909
1,Awake,Singletone,Alpha9KO,Medium,11000,50,11.2905312733666,11.2905312733666
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.51201957957613,2.51201957957613
1,Awake,Singletone,Alpha9KO,Medium,13000,50,0.430430404344333,0.430430404344333
1,Awake,Singletone,Alpha9KO,Medium,5000,50,2.58933730862756,2.58933730862756
1,Awake,Singletone,Alpha9KO,Medium,6000,50,5.94409291300362,5.94409291300362
1,Awake,Singletone,Alpha9KO,Medium,7000,50,11.2361094691781,11.2361094691781
1,Awake,Singletone,Alpha9KO,Medium,8000,50,13.7208833280379,13.7208833280379
1,Awake,Singletone,Alpha9KO,Medium,9000,50,23.5284355472805,23.5284355472805
1,Awake,Singletone,Alpha9KO,Medium,10000,50,19.7056669539583,19.7056669539583
1,Awake,Singletone,Alpha9KO,Medium,11000,50,11.0447929665358,11.0447929665358
1,Awake,Singletone,Alpha9KO,Medium,12000,50,2.95932528841981,2.95932528841981
