experiment,condition,protocol,genotype,pupilSize,diameter
3,Awake,Singletone,Alpha9KO,Small,0.64828519395794
3,Awake,Singletone,Alpha9KO,Small,0.670542284935976
3,Awake,Singletone,Alpha9KO,Small,0.649493263387842
3,Awake,Singletone,Alpha9KO,Small,0.62681225997768
3,Awake,Singletone,Alpha9KO,Small,0.670633756954816
3,Awake,Singletone,Alpha9KO,Small,0.654273929813761
3,Awake,Singletone,Alpha9KO,Small,0.679712407591111
3,Awake,Singletone,Alpha9KO,Small,0.660664632080039
3,Awake,Singletone,Alpha9KO,Small,0.65457105175921
3,Awake,Singletone,Alpha9KO,Small,0.60726005473121
3,Awake,Singletone,Alpha9KO,Small,0.658627849729871
3,Awake,Singletone,Alpha9KO,Small,0.615240405972226
3,Awake,Singletone,Alpha9KO,Small,0.620831399195812
3,Awake,Singletone,Alpha9KO,Small,0.606831164744043
3,Awake,Singletone,Alpha9KO,Small,0.660277419057856
3,Awake,Singletone,Alpha9KO,Small,0.683237279470314
3,Awake,Singletone,Alpha9KO,Small,0.695273766445428
3,Awake,Singletone,Alpha9KO,Small,0.636952516534248
3,Awake,Singletone,Alpha9KO,Small,0.615433781087737
3,Awake,Singletone,Alpha9KO,Small,0.728915142807546
3,Awake,Singletone,Alpha9KO,Small,0.715604845129921
3,Awake,Singletone,Alpha9KO,Small,0.706871202008508
3,Awake,Singletone,Alpha9KO,Small,0.710184528130615
3,Awake,Singletone,Alpha9KO,Small,0.670329481305725
3,Awake,Singletone,Alpha9KO,Small,0.696935712690626
3,Awake,Singletone,Alpha9KO,Small,0.674504467797782
3,Awake,Singletone,Alpha9KO,Small,0.692304295222556
3,Awake,Singletone,Alpha9KO,Small,0.634554050688708
3,Awake,Singletone,Alpha9KO,Small,0.680047099793553
3,Awake,Singletone,Alpha9KO,Small,0.684186737661566
3,Awake,Singletone,Alpha9KO,Small,0.687020057688443
3,Awake,Singletone,Alpha9KO,Small,0.658486894937875
3,Awake,Singletone,Alpha9KO,Small,0.674562683208613
3,Awake,Singletone,Alpha9KO,Small,0.713649295006204
3,Awake,Singletone,Alpha9KO,Small,0.692273840046425
3,Awake,Singletone,Alpha9KO,Small,0.680313313298465
3,Awake,Singletone,Alpha9KO,Small,0.648024973005993
3,Awake,Singletone,Alpha9KO,Small,0.684928892322393
3,Awake,Singletone,Alpha9KO,Small,0.685466467072561
3,Awake,Singletone,Alpha9KO,Small,0.727339510533252
3,Awake,Singletone,Alpha9KO,Small,0.714832173158982
3,Awake,Singletone,Alpha9KO,Small,0.70979399834553
3,Awake,Singletone,Alpha9KO,Small,0.714569755972136
3,Awake,Singletone,Alpha9KO,Small,0.711718610031722
3,Awake,Singletone,Alpha9KO,Small,0.672680683122223
3,Awake,Singletone,Alpha9KO,Small,0.729960058252943
3,Awake,Singletone,Alpha9KO,Small,0.679382793226863
3,Awake,Singletone,Alpha9KO,Small,0.481363629911931
3,Awake,Singletone,Alpha9KO,Small,0.6958435858698
3,Awake,Singletone,Alpha9KO,Small,0.729920400201653
3,Awake,Singletone,Alpha9KO,Small,0.719210435319977
3,Awake,Singletone,Alpha9KO,Small,0.712603580553737
3,Awake,Singletone,Alpha9KO,Small,0.678722859652316
3,Awake,Singletone,Alpha9KO,Small,0.727808621193056
3,Awake,Singletone,Alpha9KO,Small,0.712660056750665
3,Awake,Singletone,Alpha9KO,Small,0.668572198775657
3,Awake,Singletone,Alpha9KO,Small,0.62607058636596
3,Awake,Singletone,Alpha9KO,Small,0.681575083692944
3,Awake,Singletone,Alpha9KO,Small,0.680055425241458
3,Awake,Singletone,Alpha9KO,Small,0.725488708694613
3,Awake,Singletone,Alpha9KO,Small,0.694448567004046
3,Awake,Singletone,Alpha9KO,Small,0.722757439891488
3,Awake,Singletone,Alpha9KO,Small,0.678729248422982
3,Awake,Singletone,Alpha9KO,Small,0.690878747032327
3,Awake,Singletone,Alpha9KO,Small,0.719290991583682
3,Awake,Singletone,Alpha9KO,Small,0.714297988353193
3,Awake,Singletone,Alpha9KO,Small,0.661806645414458
3,Awake,Singletone,Alpha9KO,Small,0.653618794189341
3,Awake,Singletone,Alpha9KO,Small,0.630912544441982
3,Awake,Singletone,Alpha9KO,Small,0.702183532238662
3,Awake,Singletone,Alpha9KO,Small,0.70022923357562
3,Awake,Singletone,Alpha9KO,Small,0.718139448094537
3,Awake,Singletone,Alpha9KO,Medium,0.811095028726227
3,Awake,Singletone,Alpha9KO,Medium,0.782028020181859
3,Awake,Singletone,Alpha9KO,Medium,0.748113250844827
3,Awake,Singletone,Alpha9KO,Medium,0.786632699620663
3,Awake,Singletone,Alpha9KO,Medium,0.774661690993257
3,Awake,Singletone,Alpha9KO,Medium,0.801827933809314
3,Awake,Singletone,Alpha9KO,Medium,0.749134513388136
3,Awake,Singletone,Alpha9KO,Medium,0.819217964273692
3,Awake,Singletone,Alpha9KO,Medium,0.818531417953301
3,Awake,Singletone,Alpha9KO,Medium,0.798573893851034
3,Awake,Singletone,Alpha9KO,Medium,0.807430600543947
3,Awake,Singletone,Alpha9KO,Medium,0.795301155234365
3,Awake,Singletone,Alpha9KO,Medium,0.736183853308967
3,Awake,Singletone,Alpha9KO,Medium,0.737830787097771
3,Awake,Singletone,Alpha9KO,Medium,0.738068835559707
3,Awake,Singletone,Alpha9KO,Medium,0.759884347468436
3,Awake,Singletone,Alpha9KO,Medium,0.773967831692659
3,Awake,Singletone,Alpha9KO,Medium,0.766035186718809
3,Awake,Singletone,Alpha9KO,Medium,0.764140405897643
3,Awake,Singletone,Alpha9KO,Medium,0.735165968690889
3,Awake,Singletone,Alpha9KO,Medium,0.767397402537961
3,Awake,Singletone,Alpha9KO,Medium,0.734774492710487
3,Awake,Singletone,Alpha9KO,Medium,0.822852292060376
3,Awake,Singletone,Alpha9KO,Medium,0.786884975265543
3,Awake,Singletone,Alpha9KO,Medium,0.808800778687457
3,Awake,Singletone,Alpha9KO,Medium,0.787865756238541
3,Awake,Singletone,Alpha9KO,Medium,0.791718921091497
3,Awake,Singletone,Alpha9KO,Medium,0.788491712895364
3,Awake,Singletone,Alpha9KO,Medium,0.760408000479931
3,Awake,Singletone,Alpha9KO,Medium,0.783749529203086
3,Awake,Singletone,Alpha9KO,Medium,0.753401091921899
3,Awake,Singletone,Alpha9KO,Medium,0.768539076599975
3,Awake,Singletone,Alpha9KO,Medium,0.73957669939978
3,Awake,Singletone,Alpha9KO,Medium,0.76212296384278
3,Awake,Singletone,Alpha9KO,Medium,0.761959584420268
3,Awake,Singletone,Alpha9KO,Medium,0.774113194967622
3,Awake,Singletone,Alpha9KO,Medium,0.806294792555303
3,Awake,Singletone,Alpha9KO,Medium,0.800637835590099
3,Awake,Singletone,Alpha9KO,Medium,0.743078021733656
3,Awake,Singletone,Alpha9KO,Medium,0.78906840216191
3,Awake,Singletone,Alpha9KO,Medium,0.745600178525552
3,Awake,Singletone,Alpha9KO,Medium,0.765682173082598
3,Awake,Singletone,Alpha9KO,Medium,0.740544894480489
3,Awake,Singletone,Alpha9KO,Medium,0.763538544177318
3,Awake,Singletone,Alpha9KO,Medium,0.787385017986821
3,Awake,Singletone,Alpha9KO,Medium,0.790519771246117
3,Awake,Singletone,Alpha9KO,Medium,0.788290178627094
3,Awake,Singletone,Alpha9KO,Medium,0.798042900403829
3,Awake,Singletone,Alpha9KO,Medium,0.771183720039632
3,Awake,Singletone,Alpha9KO,Medium,0.748785440703018
3,Awake,Singletone,Alpha9KO,Medium,0.806774524083346
3,Awake,Singletone,Alpha9KO,Medium,0.808227086859495
3,Awake,Singletone,Alpha9KO,Medium,0.811557214000105
3,Awake,Singletone,Alpha9KO,Medium,0.811390525981043
3,Awake,Singletone,Alpha9KO,Medium,0.783863485711325
3,Awake,Singletone,Alpha9KO,Medium,0.792492606128538
3,Awake,Singletone,Alpha9KO,Medium,0.785413906601987
3,Awake,Singletone,Alpha9KO,Medium,0.791851856388879
3,Awake,Singletone,Alpha9KO,Medium,0.745143332573249
3,Awake,Singletone,Alpha9KO,Medium,0.776987152298974
3,Awake,Singletone,Alpha9KO,Medium,0.741246531977507
3,Awake,Singletone,Alpha9KO,Medium,0.782233610189434
3,Awake,Singletone,Alpha9KO,Medium,0.738980055467592
3,Awake,Singletone,Alpha9KO,Medium,0.761699504003165
3,Awake,Singletone,Alpha9KO,Medium,0.772553427862881
3,Awake,Singletone,Alpha9KO,Medium,0.778282514277395
3,Awake,Singletone,Alpha9KO,Medium,0.754622847638834
3,Awake,Singletone,Alpha9KO,Medium,0.77233273037937
3,Awake,Singletone,Alpha9KO,Medium,0.740581528117486
3,Awake,Singletone,Alpha9KO,Medium,0.745045207528118
3,Awake,Singletone,Alpha9KO,Medium,0.76070367949089
3,Awake,Singletone,Alpha9KO,Medium,0.815480688241999
3,Awake,Singletone,Alpha9KO,Medium,0.799390300628555
3,Awake,Singletone,Alpha9KO,Medium,0.814078777348021
3,Awake,Singletone,Alpha9KO,Medium,0.821783067711713
3,Awake,Singletone,Alpha9KO,Medium,0.785027276309085
3,Awake,Singletone,Alpha9KO,Medium,0.791882867699257
3,Awake,Singletone,Alpha9KO,Medium,0.791407432952491
3,Awake,Singletone,Alpha9KO,Medium,0.760212962003422
3,Awake,Singletone,Alpha9KO,Medium,0.760144541173645
3,Awake,Singletone,Alpha9KO,Medium,0.739402780496692
3,Awake,Singletone,Alpha9KO,Medium,0.764840314072984
3,Awake,Singletone,Alpha9KO,Medium,0.745012928912884
3,Awake,Singletone,Alpha9KO,Medium,0.763158057460179
3,Awake,Singletone,Alpha9KO,Medium,0.768239412256345
3,Awake,Singletone,Alpha9KO,Medium,0.813713956871556
3,Awake,Singletone,Alpha9KO,Medium,0.82575557248609
3,Awake,Singletone,Alpha9KO,Medium,0.794552455352596
3,Awake,Singletone,Alpha9KO,Medium,0.802751897009363
3,Awake,Singletone,Alpha9KO,Medium,0.799040164590608
3,Awake,Singletone,Alpha9KO,Medium,0.823474593496942
3,Awake,Singletone,Alpha9KO,Medium,0.813068059967774
3,Awake,Singletone,Alpha9KO,Medium,0.74796161556171
3,Awake,Singletone,Alpha9KO,Medium,0.737249404165051
3,Awake,Singletone,Alpha9KO,Medium,0.748488405405555
3,Awake,Singletone,Alpha9KO,Medium,0.791923874249846
3,Awake,Singletone,Alpha9KO,Medium,0.824256155003774
3,Awake,Singletone,Alpha9KO,Medium,0.800418670968372
3,Awake,Singletone,Alpha9KO,Medium,0.799138749568218
3,Awake,Singletone,Alpha9KO,Medium,0.785943553309706
3,Awake,Singletone,Alpha9KO,Medium,0.797500531791836
3,Awake,Singletone,Alpha9KO,Medium,0.807528530232608
3,Awake,Singletone,Alpha9KO,Medium,0.811363808478024
3,Awake,Singletone,Alpha9KO,Medium,0.805500134896958
3,Awake,Singletone,Alpha9KO,Medium,0.774684978750936
3,Awake,Singletone,Alpha9KO,Medium,0.747615807631442
3,Awake,Singletone,Alpha9KO,Medium,0.742448542722131
3,Awake,Singletone,Alpha9KO,Medium,0.740579520127546
3,Awake,Singletone,Alpha9KO,Medium,0.73238050267038
3,Awake,Singletone,Alpha9KO,Medium,0.785248911402799
3,Awake,Singletone,Alpha9KO,Medium,0.817795068180653
3,Awake,Singletone,Alpha9KO,Medium,0.824801493804955
3,Awake,Singletone,Alpha9KO,Medium,0.765742210224953
3,Awake,Singletone,Alpha9KO,Medium,0.776011531050845
3,Awake,Singletone,Alpha9KO,Medium,0.765691493217623
3,Awake,Singletone,Alpha9KO,Medium,0.819692740996645
3,Awake,Singletone,Alpha9KO,Medium,0.794773433776282
3,Awake,Singletone,Alpha9KO,Medium,0.819293043228792
3,Awake,Singletone,Alpha9KO,Medium,0.808705295679713
3,Awake,Singletone,Alpha9KO,Medium,0.759990701355175
3,Awake,Singletone,Alpha9KO,Medium,0.795704442994983
3,Awake,Singletone,Alpha9KO,Medium,0.783655565855
3,Awake,Singletone,Alpha9KO,Medium,0.748703828377015
3,Awake,Singletone,Alpha9KO,Medium,0.732541313466835
3,Awake,Singletone,Alpha9KO,Medium,0.73472572995587
3,Awake,Singletone,Alpha9KO,Medium,0.748720779624597
3,Awake,Singletone,Alpha9KO,Medium,0.732917430181274
3,Awake,Singletone,Alpha9KO,Medium,0.752674774845468
3,Awake,Singletone,Alpha9KO,Medium,0.824259581486197
3,Awake,Singletone,Alpha9KO,Medium,0.765585048416398
3,Awake,Singletone,Alpha9KO,Medium,0.770420022379774
3,Awake,Singletone,Alpha9KO,Medium,0.737912323530638
3,Awake,Singletone,Alpha9KO,Medium,0.770722917036445
3,Awake,Singletone,Alpha9KO,Medium,0.737792899703858
3,Awake,Singletone,Alpha9KO,Medium,0.749985009154013
3,Awake,Singletone,Alpha9KO,Medium,0.784258327434073
3,Awake,Singletone,Alpha9KO,Medium,0.802372447215238
3,Awake,Singletone,Alpha9KO,Medium,0.775059078671163
3,Awake,Singletone,Alpha9KO,Medium,0.805824621736537
3,Awake,Singletone,Alpha9KO,Medium,0.76686881316569
3,Awake,Singletone,Alpha9KO,Medium,0.761217045619087
3,Awake,Singletone,Alpha9KO,Medium,0.767646394211526
3,Awake,Singletone,Alpha9KO,Medium,0.805864728388355
3,Awake,Singletone,Alpha9KO,Medium,0.735898070708638
3,Awake,Singletone,Alpha9KO,Medium,0.761762368000038
3,Awake,Singletone,Alpha9KO,Medium,0.770612297513831
3,Awake,Singletone,Alpha9KO,Medium,0.748226095915567
3,Awake,Singletone,Alpha9KO,Medium,0.794857141605224
3,Awake,Singletone,Alpha9KO,Medium,0.820078691197315
3,Awake,Singletone,Alpha9KO,Medium,0.786466866460175
3,Awake,Singletone,Alpha9KO,Medium,0.819795560265928
3,Awake,Singletone,Alpha9KO,Medium,0.78929533650614
3,Awake,Singletone,Alpha9KO,Medium,0.744711317116262
3,Awake,Singletone,Alpha9KO,Medium,0.75222387789069
3,Awake,Singletone,Alpha9KO,Medium,0.735187963485191
3,Awake,Singletone,Alpha9KO,Medium,0.737463630672959
3,Awake,Singletone,Alpha9KO,Medium,0.740486281216145
3,Awake,Singletone,Alpha9KO,Medium,0.750325836716039
3,Awake,Singletone,Alpha9KO,Medium,0.771837378320626
3,Awake,Singletone,Alpha9KO,Large,0.840929733442826
3,Awake,Singletone,Alpha9KO,Large,0.839227570800437
3,Awake,Singletone,Alpha9KO,Large,0.860181615536167
3,Awake,Singletone,Alpha9KO,Large,0.833459673966663
3,Awake,Singletone,Alpha9KO,Large,0.944851490319021
3,Awake,Singletone,Alpha9KO,Large,0.884937557720279
3,Awake,Singletone,Alpha9KO,Large,0.862841684217542
3,Awake,Singletone,Alpha9KO,Large,0.851188983180996
3,Awake,Singletone,Alpha9KO,Large,0.857282109665346
3,Awake,Singletone,Alpha9KO,Large,0.831962119906333
3,Awake,Singletone,Alpha9KO,Large,0.826044686997698
3,Awake,Singletone,Alpha9KO,Large,0.832727233988377
3,Awake,Singletone,Alpha9KO,Large,0.861692879985607
3,Awake,Singletone,Alpha9KO,Large,0.840529660283524
3,Awake,Singletone,Alpha9KO,Large,0.826065886120136
3,Awake,Singletone,Alpha9KO,Large,0.849949885489805
3,Awake,Singletone,Alpha9KO,Large,0.927684121379087
3,Awake,Singletone,Alpha9KO,Large,0.896422050715641
3,Awake,Singletone,Alpha9KO,Large,1.00803417296397
3,Awake,Singletone,Alpha9KO,Large,1.00984170929754
3,Awake,Singletone,Alpha9KO,Large,0.922955682762992
3,Awake,Singletone,Alpha9KO,Large,0.916841729637226
3,Awake,Singletone,Alpha9KO,Large,0.899814126094111
3,Awake,Singletone,Alpha9KO,Large,0.850243139747353
3,Awake,Singletone,Alpha9KO,Large,0.953531192712284
3,Awake,Singletone,Alpha9KO,Large,0.827062914320641
3,Awake,Singletone,Alpha9KO,Large,0.8513713092713
3,Awake,Singletone,Alpha9KO,Large,0.960490987895095
3,Awake,Singletone,Alpha9KO,Large,0.864741938073579
3,Awake,Singletone,Alpha9KO,Large,0.873680947126393
3,Awake,Singletone,Alpha9KO,Large,0.894531967182069
3,Awake,Singletone,Alpha9KO,Large,0.862494482921819
3,Awake,Singletone,Alpha9KO,Large,0.87118399572143
3,Awake,Singletone,Alpha9KO,Large,0.894320610260957
3,Awake,Singletone,Alpha9KO,Large,0.853079218880771
3,Awake,Singletone,Alpha9KO,Large,0.910159233260006
3,Awake,Singletone,Alpha9KO,Large,1.01139605839615
3,Awake,Singletone,Alpha9KO,Large,1.01918634457244
3,Awake,Singletone,Alpha9KO,Large,0.993615263036006
3,Awake,Singletone,Alpha9KO,Large,0.966451754830278
3,Awake,Singletone,Alpha9KO,Large,0.967505652237117
3,Awake,Singletone,Alpha9KO,Large,0.934182362063138
3,Awake,Singletone,Alpha9KO,Large,0.942803237233865
3,Awake,Singletone,Alpha9KO,Large,0.914419359248043
3,Awake,Singletone,Alpha9KO,Large,0.921191402410928
3,Awake,Singletone,Alpha9KO,Large,0.922076152875942
3,Awake,Singletone,Alpha9KO,Large,0.888797320256828
3,Awake,Singletone,Alpha9KO,Large,0.921365567198505
3,Awake,Singletone,Alpha9KO,Large,0.895235785656071
3,Awake,Singletone,Alpha9KO,Large,0.863892735511813
3,Awake,Singletone,Alpha9KO,Large,0.868194823689263
3,Awake,Singletone,Alpha9KO,Large,0.846640531628625
3,Awake,Singletone,Alpha9KO,Large,0.846512660342464
3,Awake,Singletone,Alpha9KO,Large,0.836956196542215
3,Awake,Singletone,Alpha9KO,Large,0.82871357994083
3,Awake,Singletone,Alpha9KO,Large,0.870613346530871
3,Awake,Singletone,Alpha9KO,Large,0.859697533451561
3,Awake,Singletone,Alpha9KO,Large,0.834305160232436
3,Awake,Singletone,Alpha9KO,Large,0.874265196620932
3,Awake,Singletone,Alpha9KO,Large,0.874838814836623
3,Awake,Singletone,Alpha9KO,Large,0.863018494606445
3,Awake,Singletone,Alpha9KO,Large,0.84663920019808
3,Awake,Singletone,Alpha9KO,Large,0.828167044321904
3,Awake,Singletone,Alpha9KO,Large,0.890023053467198
3,Awake,Singletone,Alpha9KO,Large,0.830232141939126
3,Awake,Singletone,Alpha9KO,Large,0.834998990750283
3,Awake,Singletone,Alpha9KO,Large,0.833554292796901
3,Awake,Singletone,Alpha9KO,Large,0.89123163940102
3,Awake,Singletone,Alpha9KO,Large,0.845762963946468
3,Awake,Singletone,Alpha9KO,Large,0.855646307661743
3,Awake,Singletone,Alpha9KO,Large,0.833776384080283
3,Awake,Singletone,Alpha9KO,Large,0.969314661323078
3,Awake,Singletone,Alpha9KO,Large,0.85006775940945
3,Awake,Singletone,Alpha9KO,Large,0.856579466523019
3,Awake,Singletone,Alpha9KO,Large,0.825761722859312
3,Awake,Singletone,Alpha9KO,Large,0.893813575219692
3,Awake,Singletone,Alpha9KO,Large,0.832251002106097
3,Awake,Singletone,Alpha9KO,Large,0.858717223393815
3,Awake,Singletone,Alpha9KO,Large,0.825870496455671
3,Awake,Singletone,Alpha9KO,Large,0.83179368973568
3,Awake,Singletone,Alpha9KO,Large,0.852610844044395
3,Awake,Singletone,Alpha9KO,Large,0.91547859357977
3,Awake,Singletone,Alpha9KO,Large,0.885980904779567
3,Awake,Singletone,Alpha9KO,Large,0.860428353944883
3,Awake,Singletone,Alpha9KO,Large,0.893090943203665
3,Awake,Singletone,Alpha9KO,Large,0.890755165010043
3,Awake,Singletone,Alpha9KO,Large,0.872016598217424
3,Awake,Singletone,Alpha9KO,Large,0.854796615902021
3,Awake,Singletone,Alpha9KO,Large,0.899462367188754
3,Awake,Singletone,Alpha9KO,Large,0.936350701934486
3,Awake,Singletone,Alpha9KO,Large,0.851637093087268
3,Awake,Singletone,Alpha9KO,Large,0.849428914061483
3,Awake,Singletone,Alpha9KO,Large,0.859773184052524
3,Awake,Singletone,Alpha9KO,Large,0.901833612855184
3,Awake,Singletone,Alpha9KO,Large,0.921797302393551
3,Awake,Singletone,Alpha9KO,Large,0.899642084868672
3,Awake,Singletone,Alpha9KO,Large,0.832588696108432
3,Awake,Singletone,Alpha9KO,Large,0.846015893028952
3,Awake,Singletone,Alpha9KO,Large,0.851688675625637
3,Awake,Singletone,Alpha9KO,Large,0.898720520129972
3,Awake,Singletone,Alpha9KO,Large,0.844376393240435
3,Awake,Singletone,Alpha9KO,Large,0.846818954331584
3,Awake,Singletone,Alpha9KO,Large,0.826171407428968
3,Awake,Singletone,Alpha9KO,Large,0.8711256906775
3,Awake,Singletone,Alpha9KO,Large,0.858387714957636
3,Awake,Singletone,Alpha9KO,Large,0.909602465263203
3,Awake,Singletone,Alpha9KO,Large,0.861486447095988
3,Awake,Singletone,Alpha9KO,Large,0.881231627548497
3,Awake,Singletone,Alpha9KO,Large,0.874356441888744
3,Awake,Singletone,Alpha9KO,Large,0.910704495688258
3,Awake,Singletone,Alpha9KO,Large,0.900527590512514
3,Awake,Singletone,Alpha9KO,Large,0.905490251061861
3,Awake,Singletone,Alpha9KO,Large,0.927623588315714
3,Awake,Singletone,Alpha9KO,Large,0.901488905935448
3,Awake,Singletone,Alpha9KO,Large,0.893707548960668
3,Awake,Singletone,Alpha9KO,Large,0.886342992111858
3,Awake,Singletone,Alpha9KO,Large,1.10390417270284
3,Awake,Singletone,Alpha9KO,Large,1.03026761038996
3,Awake,Singletone,Alpha9KO,Large,0.953820459554133
3,Awake,Singletone,Alpha9KO,Large,0.990240210287427
4,Awake,Singletone,Alpha9KO,Small,0.7759794502165
4,Awake,Singletone,Alpha9KO,Small,0.741321171422793
4,Awake,Singletone,Alpha9KO,Small,0.737083898542925
4,Awake,Singletone,Alpha9KO,Small,0.757399846048947
4,Awake,Singletone,Alpha9KO,Small,0.777103252883802
4,Awake,Singletone,Alpha9KO,Small,0.776842869565715
4,Awake,Singletone,Alpha9KO,Small,0.756564334871955
4,Awake,Singletone,Alpha9KO,Small,0.769473232039407
4,Awake,Singletone,Alpha9KO,Small,0.767518816848552
4,Awake,Singletone,Alpha9KO,Small,0.773598432567613
4,Awake,Singletone,Alpha9KO,Small,0.775684032303406
4,Awake,Singletone,Alpha9KO,Small,0.757348536673919
4,Awake,Singletone,Alpha9KO,Small,0.773592138753692
4,Awake,Singletone,Alpha9KO,Small,0.768616050917101
4,Awake,Singletone,Alpha9KO,Small,0.736992482079891
4,Awake,Singletone,Alpha9KO,Small,0.734973658450779
4,Awake,Singletone,Alpha9KO,Small,0.756188679240837
4,Awake,Singletone,Alpha9KO,Small,0.713898743840389
4,Awake,Singletone,Alpha9KO,Small,0.777509592557169
4,Awake,Singletone,Alpha9KO,Small,0.752107177283755
4,Awake,Singletone,Alpha9KO,Small,0.753217820390544
4,Awake,Singletone,Alpha9KO,Small,0.706760984823584
4,Awake,Singletone,Alpha9KO,Small,0.703380356391276
4,Awake,Singletone,Alpha9KO,Small,0.774503246756502
4,Awake,Singletone,Alpha9KO,Small,0.69778795358186
4,Awake,Singletone,Alpha9KO,Small,0.70474676184117
4,Awake,Singletone,Alpha9KO,Small,0.72771581191354
4,Awake,Singletone,Alpha9KO,Small,0.723999264466759
4,Awake,Singletone,Alpha9KO,Small,0.708901324943529
4,Awake,Singletone,Alpha9KO,Small,0.766435054067131
4,Awake,Singletone,Alpha9KO,Small,0.75361603580694
4,Awake,Singletone,Alpha9KO,Small,0.755516050277583
4,Awake,Singletone,Alpha9KO,Small,0.763802816838938
4,Awake,Singletone,Alpha9KO,Small,0.730082559322086
4,Awake,Singletone,Alpha9KO,Small,0.685893248643018
4,Awake,Singletone,Alpha9KO,Small,0.738893219139442
4,Awake,Singletone,Alpha9KO,Small,0.746184035639422
4,Awake,Singletone,Alpha9KO,Small,0.717183210836406
4,Awake,Singletone,Alpha9KO,Small,0.667490003474186
4,Awake,Singletone,Alpha9KO,Small,0.699655631943615
4,Awake,Singletone,Alpha9KO,Small,0.749884816139199
4,Awake,Singletone,Alpha9KO,Small,0.740116696527868
4,Awake,Singletone,Alpha9KO,Small,0.683544264690215
4,Awake,Singletone,Alpha9KO,Small,0.658795933289933
4,Awake,Singletone,Alpha9KO,Small,0.680087317270736
4,Awake,Singletone,Alpha9KO,Small,0.702933584185545
4,Awake,Singletone,Alpha9KO,Small,0.745607376787719
4,Awake,Singletone,Alpha9KO,Small,0.738845319100577
4,Awake,Singletone,Alpha9KO,Small,0.753318604524866
4,Awake,Singletone,Alpha9KO,Small,0.65496192852198
4,Awake,Singletone,Alpha9KO,Small,0.693108920229358
4,Awake,Singletone,Alpha9KO,Small,0.774120155255079
4,Awake,Singletone,Alpha9KO,Small,0.755415897493379
4,Awake,Singletone,Alpha9KO,Small,0.700808860064373
4,Awake,Singletone,Alpha9KO,Small,0.753313546293833
4,Awake,Singletone,Alpha9KO,Small,0.697512925910495
4,Awake,Singletone,Alpha9KO,Small,0.69909809316619
4,Awake,Singletone,Alpha9KO,Small,0.705696261511594
4,Awake,Singletone,Alpha9KO,Small,0.657163238067015
4,Awake,Singletone,Alpha9KO,Small,0.685059089274904
4,Awake,Singletone,Alpha9KO,Small,0.769349561089353
4,Awake,Singletone,Alpha9KO,Small,0.646812436642566
4,Awake,Singletone,Alpha9KO,Small,0.716285312215586
4,Awake,Singletone,Alpha9KO,Small,0.643347718444939
4,Awake,Singletone,Alpha9KO,Small,0.640889392863175
4,Awake,Singletone,Alpha9KO,Small,0.735249152438442
4,Awake,Singletone,Alpha9KO,Small,0.741982072706631
4,Awake,Singletone,Alpha9KO,Small,0.682754009585962
4,Awake,Singletone,Alpha9KO,Small,0.736401045786969
4,Awake,Singletone,Alpha9KO,Small,0.737951375617175
4,Awake,Singletone,Alpha9KO,Small,0.745118516237539
4,Awake,Singletone,Alpha9KO,Small,0.7057395469123
4,Awake,Singletone,Alpha9KO,Small,0.708146959314008
4,Awake,Singletone,Alpha9KO,Small,0.686510672435968
4,Awake,Singletone,Alpha9KO,Small,0.70146839578538
4,Awake,Singletone,Alpha9KO,Small,0.71429174985108
4,Awake,Singletone,Alpha9KO,Small,0.758722718945393
4,Awake,Singletone,Alpha9KO,Small,0.707835139508748
4,Awake,Singletone,Alpha9KO,Small,0.65086627372292
4,Awake,Singletone,Alpha9KO,Small,0.744310739836839
4,Awake,Singletone,Alpha9KO,Small,0.673034474346067
4,Awake,Singletone,Alpha9KO,Small,0.599264756147905
4,Awake,Singletone,Alpha9KO,Small,0.765165883230056
4,Awake,Singletone,Alpha9KO,Small,0.768221563690461
4,Awake,Singletone,Alpha9KO,Small,0.769137201942514
4,Awake,Singletone,Alpha9KO,Small,0.711218608364406
4,Awake,Singletone,Alpha9KO,Small,0.667472543322367
4,Awake,Singletone,Alpha9KO,Small,0.753569840512761
4,Awake,Singletone,Alpha9KO,Small,0.75880539551776
4,Awake,Singletone,Alpha9KO,Small,0.727699039341459
4,Awake,Singletone,Alpha9KO,Small,0.642387731242622
4,Awake,Singletone,Alpha9KO,Small,0.70403287303567
4,Awake,Singletone,Alpha9KO,Small,0.678179941619169
4,Awake,Singletone,Alpha9KO,Small,0.740982291977161
4,Awake,Singletone,Alpha9KO,Small,0.659692504153964
4,Awake,Singletone,Alpha9KO,Small,0.579760633668979
4,Awake,Singletone,Alpha9KO,Small,0.594107179857451
4,Awake,Singletone,Alpha9KO,Small,0.657968663605994
4,Awake,Singletone,Alpha9KO,Small,0.635923431051541
4,Awake,Singletone,Alpha9KO,Small,0.620555618868197
4,Awake,Singletone,Alpha9KO,Small,0.605183797886361
4,Awake,Singletone,Alpha9KO,Small,0.601199790938587
4,Awake,Singletone,Alpha9KO,Small,0.632885669253612
4,Awake,Singletone,Alpha9KO,Small,0.601493903051244
4,Awake,Singletone,Alpha9KO,Small,0.644284730141091
4,Awake,Singletone,Alpha9KO,Small,0.712414961525398
4,Awake,Singletone,Alpha9KO,Small,0.636360612329418
4,Awake,Singletone,Alpha9KO,Small,0.561318786944061
4,Awake,Singletone,Alpha9KO,Small,0.764731675879089
